WT_1	WT_2	KO_1	KO_2
Creb3l1	1236.36319592296	1190.14546933984	1532.86395268465	1441.13338761595
Crip2	298.181711957891	303.576381852793	566.629850113659	531.640726738887
Crlf1	9214.54217196702	9386.70777936525	10850.3779380718	10054.324242081
Cryab	992.207438744899	981.108445157469	1318.24503956712	1207.90402665195
Csrp3	6.23376401305696	5.25218653724555	51.1852637979058	43.7941594823221
Ctla2a	3176.10276465252	3569.38597071208	5826.14020211952	5248.16985610246
Ctla2b	321.038846672433	343.492999535859	531.608353830881	423.683031270837
Ctsb	25821.2895027508	25184.2344460924	30770.4254262989	29864.5613604682
Ctsc	321.038846672433	305.677256467691	476.83114169628	460.347908976967
Ctsd	19178.1749861697	20204.1111714762	24207.0378280727	23809.7641948309
Ctss	894.545135873673	892.871711331744	1465.51492137162	1394.28382165812
Cyba	474.805025661171	463.242852585058	720.185641507376	611.081295102169
D17H6S56E-5	1610.38903670638	1573.55508655877	2093.20789320909	1936.10923664871
Dcn	10111.1652291784	10478.1121418049	11758.2428801715	12390.6917270216
Des	212.986937112779	214.289210719618	1131.46372605897	1178.36843072202
Dpp4	187.012920391709	211.137898797271	299.029699029871	300.448303425233
Dsc3	5.19480334421413	3.15131192234733	153.555791393717	166.010418502756
Dsg2	2.07792133768565	2.10087461489822	24.2456512726922	33.6094712306193
Dsg3	1.03896066884283	1.05043730744911	104.166501764159	112.031570768731
Dsp	9.35064601958543	7.35306115214377	531.608353830881	467.477190753159
Dusp27	11.4285673572711	7.35306115214377	37.715457535299	38.7018153564707
Dynap	0	0	19.7557158518233	17.3139700278948
Ednrb	534.025783785213	526.269091032004	782.146750315367	913.566536177743
Ehd4	365.714155432675	381.308742604027	502.87276713732	594.785793899445
Eng	2275.32386476579	2232.17927832936	2992.99095155123	3120.58848032174
Eno1	9730.90562438191	9838.39582156837	12344.628446137	12172.7393984352
Eno3	103.896066884283	96.6402322853181	336.74515656517	345.260931732726
Epcam	9.35064601958543	3.15131192234733	96.084618006595	50.9234412585141
Eppk1	3.11688200652848	4.20174922979644	34.1235091986038	27.4986582795976
Esrp1	0	0	32.3275350302563	31.5725335802787
F13a1	220.259661794679	212.18833610472	427.441852066722	471.551066053841
Fam102b	1850.38895120907	1687.00231576327	2216.2321237409	2332.29360963995
Fbln2	58329.3298701739	55427.3749648597	62349.0392283543	64287.7891823985
Fcgr2b	92.4674995270115	105.043730744911	196.659171434059	177.213575579629
Fcgr3	285.714183931777	264.710201477176	464.259322517847	409.424467718453
Filip1	30.129859396442	18.907871534084	67.3490313130339	77.4036307129414
Fmo2	824.934771061204	813.038475965611	1183.54697694105	1456.4104199935
Fndc1	441.558284258201	387.611366448722	642.060765184257	664.041674011024
Folh1	126.753201598825	163.868219962061	218.21086145423	267.857301019784
Gatm	24.9350560522278	12.6052476893893	91.5946825857261	79.440568363282
Gjb2	3.11688200652848	1.05043730744911	24.2456512726922	23.4247829789165
Gjb4	2.07792133768565	1.05043730744911	22.4496771043446	24.4432518040868
Gm7325	11.4285673572711	12.6052476893893	56.5731863029485	77.4036307129414
Gpi1	7667.52973606005	7510.62674826114	8901.74596541474	8288.29929923575
Gpnmb	3951.16742360927	3865.60929141273	6027.28930897445	5860.2696200298
Gpr137b-ps	104.935027553125	57.7740519097011	240.660538558575	255.635675117741
Gprc5c	16.6233707014852	19.9583088415331	57.4711733871223	62.1265983353872
Grhl2	0	0	11.6738320942592	15.2770323775542
H19	1243.63592060486	1174.38890972811	4242.09098563696	4258.21815803695
H2-D1	9462.85377182046	9589.44217970293	12565.5332688438	12164.5916478338
H2-K1	6416.62109077329	6588.34279232082	7860.08094777314	7707.77206888869
Hes6	184.934999054023	238.449268790948	466.055296686195	478.680347830032
Hfe	142.337611631467	141.80903650563	257.722293157876	272.949645145636
Hfe2	8.31168535074261	6.30262384469466	39.5114317036466	31.5725335802787
Hif1a	5604.1538477382	5482.23230757691	6348.76868510866	6355.24546906256
Hif3a	59.2207581240411	45.1688042203117	101.472540511638	119.160852544923
Hist1h2ap	0	0	125.71819178433	52.9603789088547
Hist1h2bc	499.740081713399	460.09154066271	748.921228200937	822.922810737588
Hk3	98.7012635400685	92.4384830555217	184.9853393398	194.527545607524
Hr	201.558369755508	179.624779573798	343.92905323856	368.685714711642
Hrc	10.3896066884283	5.25218653724555	51.1852637979058	63.1450671605575
Hspb1	684.675080767422	800.433228276222	1195.22080903531	1027.63504459681
Hspb2	29.0908987275991	35.7148684532697	80.8188375756407	72.31128658709
Hspb7	34.2857020718133	27.3113699936769	76.3289021547718	74.3482242374306
Hspb8	2048.83043895805	2147.09385642598	2455.09668813113	2459.60221278623
Igf2	162.077864339481	119.749853049199	839.617923702489	938.00978798183
Igfbp3	4255.58289958021	4432.84543743524	5208.32508820796	5115.76890883033
Igfn1	9.35064601958543	6.30262384469466	35.9194833669514	35.6464088809599
Inhba	423.895952887873	470.595913737201	755.207137790154	646.727703983129
Irf6	0	2.10087461489822	71.8389667339028	52.9603789088547
Itga3	375.06480145226	325.635565309224	578.303682207918	537.751539689909
Itga5	7428.56878222621	7240.66436024672	8377.32150825724	8468.56828129089
Itga6	241.038875171536	263.659764169727	385.236459110554	439.978532473562
Itga7	267.012891892606	283.61807301126	567.527837197832	563.213260319166
Itgam	335.584296036233	297.273758008098	438.217697076807	472.569534879011
Itgb1bp2	6.23376401305696	11.5548103819402	73.6349409022504	85.5513813143037
Itgb2	274.285616574506	256.306703017583	381.644510773859	400.258248291921
Itgb4	30.129859396442	44.1183669128626	191.271248929016	191.472139132013
Itgb6	6.23376401305696	7.35306115214377	52.9812379662533	51.9419100836844
Jag2	18.7012920391709	9.45393576704199	59.2671475554698	64.1635359857278
Jph2	41.558426753713	27.3113699936769	219.108848538404	245.450986866038
Jsrp1	7.27272468189978	1.05043730744911	39.5114317036466	37.6833465313004
Jup	167.272667683695	157.565596117367	312.499505292477	302.485241075574
Kcnn3	8.31168535074261	19.9583088415331	76.3289021547718	80.4590371884523
Klhl31	2.07792133768565	2.10087461489822	21.5516900201708	27.4986582795976
Klhl41	31.1688200652848	38.8661803756171	189.475274760669	213.878453285759
Krt14	22.8571347145422	6.30262384469466	1065.01268183011	939.028256807
Krt16	0	0	37.715457535299	31.5725335802787
Krt17	14.5454493637996	2.10087461489822	1359.55244543911	1109.11255061044
Krt18	3.11688200652848	6.30262384469466	73.6349409022504	50.9234412585141
Krt5	20.7792133768565	4.20174922979644	1753.7687753914	1586.7744296153
Krt6a	5.19480334421413	1.05043730744911	771.370905305282	719.038990570219
Krt7	8.31168535074261	4.20174922979644	37.715457535299	29.5355959299382
Krt8	14.5454493637996	8.40349845959288	122.126243447635	108.97616429322
Lad1	2.07792133768565	2.10087461489822	28.7355866935611	43.7941594823221
Lama3	7.27272468189978	3.15131192234733	128.412153036851	107.95769546805
Lamb3	9.35064601958543	6.30262384469466	79.9208504914669	74.3482242374306
Lamc2	185.973959722866	167.019531884409	366.378730342904	350.353275858577
Laptm5	273.246655905663	290.971134163403	469.64724502289	456.274033676286
Lcn2	36.3636234094989	39.9166176830662	83.512798828162	88.6067877898145
Lcp1	257.662245873021	220.591834564313	368.174704511252	382.944278264026
Ldb3	47.79219076677	47.26967883521	212.822938949187	214.896922110929
Ldha	12992.2031638795	13295.3850003834	16399.9381182658	14658.8218006759
Lilrb4a	132.986965611882	142.859473813079	229.884693548489	219.989266236781
Lmo7	18.7012920391709	25.2104953787786	105.962475932507	113.050039593901
Lmod2	9.35064601958543	5.25218653724555	66.4510442288601	66.2004736360683
Lmod3	4.1558426753713	5.25218653724555	63.7570829763388	93.6991319156659
Loxl1	10331.4248909731	10173.4853226446	12047.3947212755	11052.4236907479
Loxl2	12273.2423810403	11806.915335728	13606.3002994012	13613.8727860512
Loxl3	2588.05102608748	2564.11746748328	3381.81935899848	3134.84704387413
Lrrc32	2895.58338406496	2817.27285857851	3698.80879971182	3541.21610511707
Lrrn1	36.3636234094989	21.0087461489822	77.2268892389455	79.440568363282
Lsp1	310.649239984005	321.433816079428	475.035167527932	424.701500096008
Ly6e	5295.58252909188	5460.17312412047	6646.90039705436	6410.24278562175
Lyz2	3972.98559765497	4034.72969791203	5774.05695123744	5519.08256359776
Mb	11.4285673572711	13.6556849968384	121.228256363461	98.7914760415173
Medag	6202.59519299167	6167.11743203372	6913.60256105397	7090.5799608355
Mef2c	298.181711957891	299.374632622996	415.768019972463	428.775375396689
Megf10	41.558426753713	30.4626819160242	144.575920551979	141.567166698669
Mfap5	1830.64869850106	1878.18190571901	2413.78928225914	2178.50481703923
Mmp8	179.740195709809	197.482213800433	289.151841103959	277.023520446317
Mmp9	57.1428367863554	74.5810488288868	174.209494329714	144.62257317418
Mpeg1	296.103790620205	337.190375691164	550.46608259853	557.102447368144
Mrc1	1647.79162078472	1642.88394885041	2998.37887405627	3108.3668544197
Mrc2	5958.43943581361	5798.41393711909	7249.44973053497	7386.95438896005
Ms4a6c	229.610307814265	232.146644946253	353.806911164471	351.371744683747
Ms4a6d	658.701064046352	647.069381388652	1232.03827948643	1246.60584200843
Ms4a7	137.142808287253	153.36384688757	253.232357737007	236.284767439505
Msn	5501.29674152276	5325.71714876699	6293.99147297406	6092.48051216863
Mt2	20311.6810758772	21863.8021172458	25556.7124155859	22612.0448564306
Murc	30.129859396442	28.361807301126	132.90208845772	148.696448474861
Mybpc1	37.4025840783417	43.0679296054135	255.028331905355	276.005051621146
Mybph	42.5973874225559	36.7653057607189	264.906189831267	296.374428124552
Myh1	219.220701125836	203.784837645127	1253.5899695066	1309.75090916898
Myh3	499.740081713399	425.42710951689	2764.90223217109	3006.51997190267
Myh7	3.11688200652848	2.10087461489822	37.715457535299	32.591002405449
Myh8	76.8830894943691	70.3792995990904	466.055296686195	509.234412585141
Myl1	90.3895781893258	91.3880457480726	511.852637979058	490.901973732076
Myl4	124.675280261139	114.497666511953	579.201669292092	489.883504906906
Mylk4	14.5454493637996	8.40349845959288	93.3906567540737	115.086977244242
Mylpf	151.688257651053	125.002039586444	787.53467282041	677.281768738237
Myo18b	16.6233707014852	14.7061223042875	66.4510442288601	84.5329124891334
Myo7a	202.597330424351	203.784837645127	325.07132447091	365.630308236131
Myod1	19.7402527080137	13.6556849968384	139.187998046937	160.918074376905
Myog	44.6753087602415	54.6227399873537	470.545232107064	456.274033676286
Myom1	23.896095383385	10.5043730744911	49.3892896295582	66.2004736360683
Myom2	65.454522137098	38.8661803756171	303.519634450739	292.300552823871
Myom3	8.31168535074261	11.5548103819402	108.656437185028	109.99463311839
Myoz2	3.11688200652848	3.15131192234733	31.4295479460825	36.6648777061301
Mypn	4.1558426753713	3.15131192234733	26.9396125252136	31.5725335802787
Ncam1	2270.12906142157	2113.47986258761	2569.1410478212	2721.34870085499
Nceh1	219.220701125836	218.490959949415	339.439117817691	372.759590012323
Nckap1l	144.415532969153	147.061223042875	251.43638356866	239.340173915016
Ndufa4l2	120.519437585768	138.657724583283	320.581389050041	246.469455691208
Neb	157.92202166411	133.405538046037	586.385565965482	707.835833493346
Nes	145.454493637996	144.960348427977	466.953283770368	556.083978542974
Neurl1a	23.896095383385	40.9670549905153	164.331636403803	161.936543202075
Ninj1	465.454379641586	506.310782190471	753.411163621806	709.872771143686
Nrap	20.7792133768565	18.907871534084	120.330269279287	96.7545383911768
Nrep	76.8830894943691	89.2871711331744	179.597416834757	175.176637929288
Nt5e	188.051881060551	204.835274952576	421.155942477505	413.498343019134
Obscn	24.9350560522278	16.8069969191858	131.106114289373	125.271665495945
P2rx7	52.9869941109841	49.3705534501082	123.024230531809	105.920757817709
Pcolce	10370.9053963891	10347.8579156812	11645.9944946498	11316.207116467
Pcsk5	4343.89455643185	4268.97721747318	5336.73724124481	5194.19100836844
Pdk1	669.09067073478	667.027690230185	967.132089655167	887.086346723316
Pdlim3	24.9350560522278	14.7061223042875	109.554424269202	119.160852544923
Pdpn	892.467214535987	846.652469803983	1154.81139024749	1051.05982757573
Perp	4.1558426753713	3.15131192234733	323.275350302563	323.87308640415
Pf4	246.23367851575	266.811076092074	459.769387096978	431.8307818722
Pfkl	3008.83009696882	3107.19355543447	3873.91628112571	3399.6489384184
Pgam1	7160.51692966476	7158.73025026568	8540.75515757687	7875.81942504179
Pgk1	11984.411315102	12447.682093272	15627.6692258764	14170.9752334193
Pirb	284.675223262934	297.273758008098	549.568095514357	595.804262724615
Pitx2	9.35064601958543	7.35306115214377	34.1235091986038	41.7572218319816
Pkia	69.6103648124693	74.5810488288868	134.698062626068	151.751854950372
Pkm	28100.7692101919	28465.8005945634	34950.5553031279	31176.3492072875
Pkp1	7.27272468189978	2.10087461489822	203.843068107449	168.047356153097
Pkp3	1.03896066884283	1.05043730744911	26.0416254410398	21.3878453285759
Pla2g7	352.207666737718	375.006118759332	576.50770803957	557.102447368144
Plac8	6231.68609171927	6814.18681342238	8028.00453251364	7188.35296805185
Plec	4090.38815323421	3762.66643528271	4431.56626039763	4668.66109458057
Plek	323.116768010119	327.736439924122	599.855372228089	701.725020542324
Plin2	3140.77810191186	3143.95886119519	3616.19398796783	3729.63283777357
Plp2	349.09078473119	351.896497995452	506.464715474015	493.957380207587
Pmepa1	1634.28513208977	1776.28948689645	2180.31264037395	2196.8372558923
Ppfia4	14.5454493637996	8.40349845959288	70.940979649729	74.3482242374306
Prl2c2	41.558426753713	49.3705534501082	117.636308026766	89.6252566149848
Prune2	101.818145546597	86.135859210827	443.60561958185	439.978532473562
Ptgs1	212.986937112779	213.238773412169	406.788149130725	380.907340613685
Ptgs2	359.480391419618	352.946935302901	573.813746787049	535.714602039568
Pygm	19.7402527080137	25.2104953787786	53.8792250504271	75.3666930626009
Rap1gap2	82.0778928385832	52.5218653724555	157.147739730412	153.788792600713
Rarres2	567.272525188183	647.069381388652	981.499883001947	924.769693254616
Rbm24	8.31168535074261	13.6556849968384	48.4913025453844	60.0896606850466
Reep1	44.6753087602415	49.3705534501082	96.9826050907688	92.6806630904957
Rhbdf2	88.3116568516402	69.3288622916413	148.167868888675	142.585635523839
Ripk4	0	0	14.3677933467806	21.3878453285759
Ryr1	49.8701121044556	32.5635565309224	246.946448147791	250.543330991889
S100a14	2.07792133768565	2.10087461489822	70.940979649729	43.7941594823221
Saa3	1084.67493827191	1024.17637476288	2755.02437424517	1993.14349085824
Scn5a	19.7402527080137	17.8574342266349	66.4510442288601	79.440568363282
Scx	7.27272468189978	6.30262384469466	52.0832508820796	24.4432518040868
Sema6b	158.960982332952	131.304663431139	255.028331905355	251.56179981706
Sema7a	402.077778842174	382.359179911476	532.506340915055	557.102447368144
Serinc2	35.3246627406561	31.5131192234733	110.452411353376	107.95769546805
Serpina3m	972.467186036885	1046.23555821931	1304.77523330451	1310.76937799415
Serpinb5	1.03896066884283	0	44.0013671245155	46.849565957833
Serping1	5990.64721654773	6114.59556666127	6675.63598374792	7051.87814547903
Sfn	52.9869941109841	38.8661803756171	209.230990612492	192.490607957183
Shisa2	9.35064601958543	9.45393576704199	29.6335737777349	49.9049724333438
Siglec1	83.1168535074261	59.8749265245993	139.187998046937	151.751854950372
Slc11a1	155.844100326424	167.019531884409	296.335737777349	306.559116376255
Slc16a3	1012.98665212176	1028.37812399268	1776.21845249575	1600.01452434251
Slc22a23	21.8181740456993	23.1096207638804	74.5329279864242	63.1450671605575
Slc29a1	428.051795563244	439.082794513728	707.613822328943	688.484925815111
Slc40a1	273.246655905663	296.223320700649	412.176071635768	437.941594823221
Slc43a2	698.181569462379	668.078127537634	863.863574975182	920.695817953935
Slc9b2	90.3895781893258	75.6314861363359	151.75981722537	151.751854950372
Smpx	12.4675280261139	9.45393576704199	80.8188375756407	67.2189424612386
Smyd1	22.8571347145422	13.6556849968384	76.3289021547718	79.440568363282
Sorcs2	33.2467414029704	51.4714280650064	102.370527595812	82.4959748387928
Spi1	60.2597187928839	56.7236146022519	107.758450100854	130.364009621796
Spint2	8.31168535074261	7.35306115214377	61.0631217238174	54.9973165591952
Spon1	2331.4277408833	2025.24312876188	2994.78692571957	2950.50418651831
Spp1	1078.44117425885	1133.42185473759	1681.9298086575	1353.5450686513
Srl	217.142779788151	185.927403418492	457.973412928631	484.791160781054
St14	7.27272468189978	2.10087461489822	40.4094187878203	39.720284181641
St8sia2	47.79219076677	42.0174922979644	81.7168246598145	111.013101943561
Synpo2l	20.7792133768565	14.7061223042875	124.820204700156	125.271665495945
Tacstd2	1.03896066884283	1.05043730744911	56.5731863029485	40.7387530068113
Tdg	255.584324535335	228.995333023906	365.480743258731	369.704183536812
Tfpi2	298.181711957891	332.988626461368	469.64724502289	467.477190753159
Tgfb3	502.856963719928	530.470840261801	692.348041897989	706.817364668176
Thbs4	18.7012920391709	14.7061223042875	232.57865480101	212.859984460589
Timp3	345.973902724661	336.139938383715	648.346674773473	658.949329885172
Tlr13	200.519409086665	183.826528803594	328.663272807605	369.704183536812
Tlr7	123.636319592296	100.841981515115	215.516900201708	218.970797411611
Tm6sf1	112.207752235025	94.5393576704199	215.516900201708	185.361326180991
Tmem182	9.35064601958543	12.6052476893893	52.0832508820796	54.9973165591952
Tmem8	97.6623028712256	98.7411069002164	179.597416834757	197.582952083035
Tmem8c	32.2077807341276	25.2104953787786	252.334370652834	261.746488068762
Tmsb4x	2161.03819119308	2291.00376754651	3186.95616173276	3005.5015030775
Tnc	12855.0603555923	12030.6584822147	15659.9967609066	15732.2879424053
Tnnc1	90.3895781893258	81.9341099810306	483.117051285497	446.089345424583
Tnnc2	19.7402527080137	31.5131192234733	179.597416834757	142.585635523839
Tnni1	59.2207581240411	66.1775503692939	510.05666381071	487.846567256565
Tnni2	10.3896066884283	14.7061223042875	76.3289021547718	67.2189424612386
Tnnt1	10.3896066884283	19.9583088415331	156.249752646239	118.142383719753
Tnnt2	54.0259547798269	60.9253638320484	465.157309602021	427.756906571518
Tnnt3	72.7272468189978	70.3792995990904	469.64724502289	397.20284181641
Tns4	0	1.05043730744911	110.452411353376	112.031570768731
Tor4a	114.285673572711	101.892418822564	195.761184349885	190.453670306843
Tpd52	173.506431696752	183.826528803594	310.70353112413	255.635675117741
Tpi1	5321.55654581295	5672.36146022519	6983.64555361953	5952.9502831203
Tpm1	1895.06425996931	1838.26528803594	2462.28058480452	2141.8399393331
Tpm2	1074.28533158348	1045.18512091186	1846.2614450613	1687.60284330716
Trem2	68.5714041436265	72.4801742139886	130.208127205199	133.419416097307
Trim29	4.1558426753713	0	111.350398437549	111.013101943561
Trim30d	139.220729624939	163.868219962061	249.640409400312	268.875769844954
Trim55	6.23376401305696	2.10087461489822	24.2456512726922	36.6648777061301
Trim63	1.03896066884283	4.20174922979644	20.6537029359971	28.5171271047679
Trim72	46.7532300979272	34.6644311458206	228.088719380141	258.691081593252
Trp53i11	82.0778928385832	56.7236146022519	140.085985131111	127.308603146285
Trp63	5.19480334421413	2.10087461489822	43.1033800403417	43.7941594823221
Trpc2	0	0	32.3275350302563	28.5171271047679
Ttn	195.324605742451	153.36384688757	923.130722530651	951.249882709043
Tubb2b	59.2207581240411	61.9758011394975	180.495403918931	198.601420908205
Upk1b	0	0	27.8375996093873	25.461720629257
Wbp5	2197.40181460258	2523.15041249276	2980.41913237279	2633.76038189035
Wfdc17	167.272667683695	182.776091496145	386.134446194728	368.685714711642
Wisp1	651.428339364452	574.589207174663	819.862207850666	888.104815548486
Wnt10a	0	0	11.6738320942592	13.2400947272137
Xirp1	21.8181740456993	6.30262384469466	119.432282195113	115.086977244242
Xirp2	19.7402527080137	15.7565596117367	100.574553427464	107.95769546805
